WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010,WAP011,WAP012,WAP013,WAP014,x,y
-107.7844834314706,-108.09234709143013,-104.41708129821481,-100.0234706911532,-87.11619998571584,-86.451910179954,-98.88579758960755,-100.67531393465076,-94.05101979149993,-77.58708387956571,-90.83464397225764,-100.30161343098634,-97.87519260635158,-105.44604307617523,-4.3,0.9
-104.76591126230709,-104.37936846531186,-104.28594485146645,-98.29117394074711,-91.13894598527554,-88.62861641819777,-95.45538431793402,-99.76556572399392,-97.05164438351099,-82.40165174781615,-90.64053158104744,-99.6335289067949,-103.10182050146024,-104.20173094098489,-4.3,0.9
-107.8389345239222,-108.91055834364425,-103.03454428517142,-98.14482388327312,-88.73298268762535,-91.43995043874679,-98.0034440332764,-101.42115503509761,-97.91080427779313,-82.88927789515282,-93.78257947493324,-98.44749754050099,-101.61099238995752,-105.29238731906185,-4.3,0.9
-104.62044667161734,-103.69109862622824,-100.19348771968666,-93.39505023883372,-90.37691262496564,-83.53840933370984,-100.30091520828381,-98.60448651550314,-93.68016799608557,-82.8262845666033,-89.97280180533326,-99.47675128534739,-102.14214077103071,-105.0147475650947,-4.3,0.9
-109.17037110136599,-104.22469044146402,-101.16335744675078,-97.81069084427843,-89.56409660548074,-90.67964530908193,-97.5656760344685,-97.56156789886089,-96.68063389623974,-83.74131902873889,-89.6023223689863,-95.16916823566069,-100.6955651395214,-104.52872871103551,-4.3,0.9
-104.61781475525868,-105.58252534938484,-103.5903247694432,-98.43305425867553,-89.4267198163589,-88.29032572638391,-98.84477756203371,-98.94766248001922,-96.35881047587657,-79.95405897661328,-88.93649630438794,-96.80365114230912,-102.41118047886503,-104.32244263999615,-4.3,0.9
-111.59958869925867,-106.25681008202682,-102.01591723998808,-99.30557334888249,-90.77521441401429,-87.36591178831398,-98.11487910679718,-98.52522622041428,-97.10773850166703,-85.82929573542307,-92.49256566591065,-98.36974661246849,-103.34297523080474,-104.5024990419843,-4.3,0.9
-108.3469476015018,-104.50651255166777,-101.23315785447645,-97.9978334213816,-91.70700694578294,-87.33159067937464,-96.27207019394683,-100.23919864037919,-95.63120563332632,-81.5133830677851,-90.76504280456673,-99.35064939997055,-98.46250719885329,-102.52144943167849,-4.3,0.9
-106.76261751650128,-105.18487565622887,-104.42458523049945,-98.69122986214536,-88.3464399479354,-84.74981767902594,-94.57653954317585,-102.20486228084556,-93.44358458279385,-81.01730581324338,-92.81269995804014,-99.55978264055881,-101.53796881662605,-104.68353839738177,-4.3,0.9
-104.95756370099869,-100.80883737255826,-104.89980294072431,-99.07805268595946,-89.95241290390199,-84.90597693400872,-97.37006380490868,-101.07703637118925,-95.02685740861884,-83.84726403579853,-92.4432735524165,-93.65439737439644,-104.7415453762589,-102.4769984897104,-4.3,0.9
-105.70666303456476,-109.63916425745583,-103.99308683894742,-94.70215226646495,-89.60993148902926,-87.87145272728502,-99.57951377559546,-101.58651119040674,-97.67768616186943,-84.97797697061822,-92.28882026361092,-96.55013699594689,-103.57140136866836,-104.1113270414783,-4.3,0.9
-104.53146156185714,-102.1091166510678,-100.5343736324935,-103.73782005058015,-91.34951115504555,-86.02150995460812,-97.78440388381725,-100.29061490428758,-97.10151078465829,-84.25760045586739,-93.42686745418962,-100.06293893707641,-101.81486438836133,-106.09626090815723,-4.3,0.9
-105.95902722588723,-106.0312117455125,-99.45377540064534,-96.75742431862541,-88.65898338771733,-88.46018109874365,-93.41534881744923,-103.060193682687,-94.71959158812946,-81.20450622964492,-94.10699531550912,-98.1062633107341,-99.56943161818118,-104.6263805020599,-4.3,0.9
-102.73166988090593,-100.47997417768758,-102.16429769756017,-97.53726486495229,-91.03134165423361,-87.2735798330545,-99.25787199170577,-98.66080368546545,-95.36232169112034,-85.23842111861741,-93.97248883866179,-96.94587590373278,-101.90341146482528,-104.77434922915702,-4.3,0.9
-107.74106057708269,-102.92245602383184,-100.15464826082986,-95.56169391341363,-89.45837936033338,-91.30624919186859,-97.13451899923032,-103.13778655137696,-98.05416828812285,-82.12985202173482,-92.18737609341004,-99.88674362460699,-104.19419403029026,-104.80235995910269,-4.3,0.9
-108.57409630785662,-107.7198126027684,-100.53705144585004,-91.72322303397837,-89.46864541029097,-90.98958210550916,-99.24378828745412,-96.18674504535225,-95.53339507806747,-84.90872393990506,-89.53726495547821,-99.44630003571127,-99.65160011444276,-104.56706576494832,-4.3,0.9
-108.08153362655003,-107.71029915038481,-104.23708277278902,-97.57616958809214,-91.374031727262,-89.13066847670498,-95.77050941337936,-99.897812520001,-94.10378197305828,-80.23184520415288,-88.87561687611087,-98.09952004464304,-105.26841230663052,-105.25722859175463,-4.3,0.3
-108.52026157294532,-102.96122809622379,-99.98264890899921,-99.58875557023408,-89.79831204835004,-91.13317247269974,-102.55540400669038,-101.69481919087775,-94.60521335870386,-83.05239821946384,-90.70362129410887,-99.4021401536726,-102.4276359731075,-105.21042652030953,-4.3,0.3
-106.63915753300395,-101.24522118191176,-102.37206828751566,-95.4788887216716,-90.64523612362794,-91.52167107477766,-98.58672996251478,-99.92695080956248,-96.15954893143567,-80.9759009260324,-92.19773252965163,-99.29113159136838,-104.23893879600949,-106.31895656166138,-4.3,0.3
-104.97283237877221,-104.37380890014545,-103.53991608993887,-95.83348830738242,-89.10361058148186,-88.58913056106631,-97.17290039140953,-101.18237592334401,-97.61875420485528,-77.79167290557616,-92.1934455396408,-98.33358151530815,-101.77042591245298,-106.2505855983924,-4.3,0.3
-104.95321206828744,-101.66723158806144,-100.65287523899502,-98.26548904383574,-91.90338351032773,-88.59173248160984,-96.87566748757996,-102.11761604165255,-96.92421240780024,-80.27429353129585,-85.51181621294984,-98.39351253304973,-103.47012647133337,-104.28608705599288,-4.3,0.3
-105.11999726452045,-109.82209605078748,-103.32012360430778,-97.3701679992308,-91.68512764424732,-94.05421227290002,-93.68860926534846,-100.93251850538763,-95.05464179030703,-79.53278400589947,-91.89868141966897,-98.02782835303007,-100.20895937373194,-104.42344986059419,-4.3,0.3
-99.38040049941952,-106.1175065926158,-101.5239414144829,-97.56374121985266,-93.30567944237735,-91.60013844511244,-101.40011408496709,-100.17995763172054,-96.54569292228052,-80.21684023443981,-90.71353828552755,-96.59736359565049,-103.40328530051796,-106.22790028614878,-4.3,0.3
-107.6165971129545,-103.07580626421885,-100.47311419158774,-98.44667826884594,-90.36161699256141,-90.36611584313658,-96.44670293478889,-102.83952544897913,-94.83769822110878,-80.19490570551572,-87.45816195333016,-96.90493834346846,-101.51823073757227,-106.13944801707886,-4.3,0.3
-108.41156677869287,-104.09751841516596,-101.43123999300329,-95.41979309284739,-88.96424530820724,-91.26477959748674,-98.23838328716052,-100.50670876590334,-92.95708275542816,-80.54985347690453,-91.60423432669926,-98.91235444927864,-102.78964149391747,-105.59542090771315,-4.3,0.3
-106.48051558570408,-104.52630907609816,-105.19527297257403,-97.01408114785667,-95.17361134908577,-90.2701758638133,-98.11571904720114,-100.80062017391658,-94.46185406809741,-78.84804266163228,-92.76592676625023,-98.50272226646388,-102.73209929102238,-102.13754394787199,-4.3,0.3
-107.14895011197626,-101.90192579556464,-102.17430205836823,-101.84890416315059,-88.25601266495461,-88.19087291674727,-95.52362326738394,-98.72234789883547,-95.92637658969105,-83.22615395379582,-95.27808234633811,-100.29032534455511,-101.78602417743295,-103.36624320876717,-4.3,0.3
-106.51005430448313,-103.17507311145206,-101.64046529374104,-97.43415567344586,-89.52241505205794,-91.4494658469448,-99.083182703518,-102.88868270156473,-96.15891229926531,-82.1770960272297,-91.25074443037178,-98.35657084253866,-101.04342180673926,-106.12990811190137,-4.3,0.3
-107.02526008520317,-102.4664775953848,-106.94823174879008,-93.85773787387888,-87.84221134034225,-87.12638991127395,-97.58070347189917,-101.89726697877552,-98.28368937014446,-82.96098289663082,-88.13690546694114,-97.25851839985262,-101.25715522946707,-109.48389319286142,-4.3,0.3
-103.47491841467028,-103.42611565613183,-103.80504751867979,-97.77623110014028,-91.89425572902714,-86.54551568345535,-97.24804347544811,-102.62789812122719,-95.55481720391526,-79.76248273957299,-92.86616875269743,-95.65529561227669,-103.26824079134695,-108.30004642491954,-4.3,0.3
-110.01075586120052,-104.41136667718541,-103.91561826414423,-96.56057807444375,-84.29468578235202,-87.6521802193482,-98.68015058006019,-99.84879947507574,-92.49493427059659,-82.70283118662695,-89.6677648336934,-99.06849517919083,-102.40477561008151,-107.54191203475273,-4.3,0.3
-106.66020344138121,-105.43806586677043,-98.4228570840322,-99.7524585160808,-90.54506147421242,-92.11796766024551,-96.7743251504813,-102.20749922537712,-94.6306152526944,-84.19464211834931,-88.63813802440417,-98.61997971572056,-98.55875288718218,-102.54359243685168,-4.3,0.3
-107.77631562035916,-107.44334216185129,-100.65884687982275,-99.9470857224176,-93.0115962252763,-90.36417052673974,-96.67100970983176,-100.94318889579044,-94.06051595977551,-84.54329082704119,-89.1271178654299,-97.90538092013038,-102.71147002622315,-103.94224591393922,-4.3,0.3
-106.87826606195169,-106.7910112493259,-104.31545722947496,-100.13775953918633,-88.17516850759233,-93.31797782393484,-95.17701874701363,-102.49020538770053,-100.43434810057367,-84.55594798918514,-89.40067175410282,-97.35358800771073,-101.36851786346801,-103.74411422360282,-4.3,0.3
-107.39100974237651,-105.93560221883955,-102.20611294318432,-99.00762096675483,-86.1641648704031,-90.47713664986352,-99.1158041530763,-98.29632138132806,-94.0906131931087,-80.44883003360512,-89.6074807870115,-102.39080583889891,-100.76840948143459,-104.18797123073865,-4.3,0.3
-109.15629731194218,-107.98019312141918,-101.3526461740561,-100.89375460224107,-90.2441684444267,-88.57895992472675,-97.10179236106426,-99.49495064295878,-93.48496791213542,-81.04959543790788,-92.0517506157923,-99.71461142361942,-105.31096590877569,-100.5575870971848,-4.3,0.3
-108.10272577850273,-102.89633891492858,-102.479960437294,-101.59077701811772,-88.53658510707442,-88.08894595770002,-97.86094604639446,-102.30481540042301,-94.80139765183293,-80.75472036928672,-90.87395308963649,-99.23563799673626,-100.57934352937923,-102.87031743333849,-4.3,0.3
-108.5321982707367,-104.80365076285122,-101.92912216079657,-97.05396004727513,-87.95826335248387,-88.51003333454906,-97.13169313019348,-104.76996547734524,-91.95351751842242,-82.47188518464675,-91.03112792064299,-100.2236984827347,-101.53477845449099,-107.20115244213595,-4.3,0.3
-110.41419518047627,-106.67734769138319,-102.5954634072961,-96.77081532389757,-93.03083610500715,-91.10956675151355,-98.85569714752961,-99.93142567951992,-91.86605803812411,-79.9319058110224,-92.24625937110086,-102.48091866166368,-107.72748411087596,-106.2266161232006,-4.3,0.3
-108.2694328726734,-106.17581005249912,-103.40917623089634,-100.0773147747987,-89.56849068574296,-89.0034304396903,-94.79250482658442,-99.7938424028305,-94.56497791205742,-82.99733129283796,-91.2888159203656,-92.47109082126966,-103.84974507233888,-106.37014263263752,-4.3,0.3
-108.19966551869126,-103.52818046770037,-103.46933260140689,-93.94184678924007,-90.39211212858577,-93.57269978977278,-95.97774220388948,-105.10620379050255,-96.0347576013011,-81.25382169911514,-90.09780408164075,-97.5584157189993,-103.19200274058392,-106.36351645303428,-4.3,0.3
-105.43892224092879,-103.08499774572209,-100.06551033443948,-101.03667946372667,-85.94978990093485,-92.12914396310669,-101.5034392392293,-102.36097716412065,-95.29078385814965,-77.75864333478435,-94.08952397109032,-98.69001656116903,-101.36951885983625,-107.01266294917657,-4.3,0.3
-108.55781134892646,-101.85842289106486,-100.3220648608157,-94.71301346356007,-89.40754688040252,-90.47865250292415,-100.04667727603537,-101.6083693738874,-94.48375907811578,-81.67360953857096,-91.4549004714174,-99.13120971706213,-102.60836270347667,-107.46628174683669,-4.3,0.3
-108.3910555214955,-104.3595835885317,-100.42039854502019,-100.06807020769287,-86.63886574157252,-88.79234852665616,-94.80122912736924,-100.21814778943222,-97.1274984913976,-80.485873472964,-90.7089678671552,-98.76538720903648,-102.80560579862828,-103.90563275329102,-4.3,0.3
-108.21418201023417,-103.27644051044402,-99.59127477022335,-94.32568692965648,-87.42352844674603,-86.23596501879896,-98.15620318804967,-98.39828769997446,-97.9391406172093,-90.86696306188347,-93.15791763779622,-98.95157321841198,-101.71951189775189,-104.53723658025338,-4.9,2.1
-106.09841665435131,-103.04351269747085,-99.54635608473524,-100.26155333030192,-82.39940701702079,-87.33246941229399,-98.45213166002485,-103.35270326640143,-97.0083476295635,-91.79926653883928,-94.06895067871343,-93.27230244128373,-101.9501148003767,-107.2624626852548,-4.9,2.1
-109.27949111555841,-109.14125560671141,-98.62556331114848,-95.99946589784767,-89.69930975150034,-88.7721871004055,-95.12442641387665,-103.73383711691532,-100.42204719101187,-87.9795417779483,-91.83584130762056,-98.0192615764693,-100.10768085295886,-103.87072242244192,-4.9,2.1
-107.11939703432232,-104.6145977966153,-99.89876030433706,-95.48988753470279,-84.45402471330378,-88.2590373349414,-93.86469626202982,-99.60142293308826,-97.19260431239199,-83.66324395326917,-89.6478663165364,-95.98523886726535,-104.37856651169527,-104.22337037942003,-4.9,2.1
-108.59303526759766,-103.9986658199684,-101.89788993643155,-99.18044346912589,-87.22014763715006,-88.93003625392703,-94.84507636915802,-101.56297296621234,-94.68256561480912,-88.38759339606808,-91.72476289973322,-104.07875173669962,-100.69760472757301,-107.46618443549758,-4.9,2.1
-109.28884020347908,-106.83436885306625,-101.3210825842822,-100.98872357441884,-81.39280252892397,-84.37337522249697,-96.24501437335485,-100.50642533653533,-98.18047782026343,-90.55175537481783,-91.19870975521029,-100.5649093553026,-103.70136181997772,-103.4586161848148,-4.9,2.1
-103.65689213583028,-106.45176934059792,-97.69685930323216,-94.44365615910556,-85.92119685533248,-86.52145129616338,-98.95382965637174,-101.04630347669571,-97.90298162577781,-87.70273664933912,-90.32388430156007,-97.79592978013837,-101.7191842524614,-104.74740761652632,-4.9,2.1
-110.17437994817112,-103.55127452302435,-103.1043696709782,-94.81046913540656,-85.53954166055914,-88.23162030751465,-98.67117973254628,-98.93713079533586,-100.46310559538175,-86.7917177139858,-89.5165166709732,-95.29157125667187,-100.48638638648438,-105.6172231355572,-4.9,2.1
-106.93823018128458,-106.1989003102065,-98.9206942355536,-97.32342094216877,-83.33902200250017,-87.99724900779309,-96.07169311376853,-102.38369310220992,-96.42972452164045,-88.34379009301507,-89.15965187995397,-98.63024220893077,-104.28026946861289,-103.61197510389896,-4.9,2.1
-107.20065105351735,-102.8132882503316,-104.78550331442935,-98.20409226809817,-86.71280060536704,-89.31860397464214,-95.85011182876289,-104.0168892588374,-94.76146505055976,-90.61694805727119,-91.68120311397008,-98.74787359926785,-103.0065278018223,-106.41217327804775,-4.9,2.1
-105.67256403665948,-100.92213924240777,-103.29621808385623,-98.15358607463214,-83.62043950662557,-86.31578674933843,-98.5130698621092,-101.88949237006261,-94.82935371669453,-86.07104743807425,-89.80505124920114,-98.95203077141097,-103.64930323301347,-103.57486846011258,-4.9,2.1
-106.91028915960555,-106.38058479575788,-99.35579454153093,-95.18739009919902,-85.90077088171839,-87.23421598580133,-101.37758945909357,-100.15857984598892,-97.33025440230408,-92.72776360238163,-93.41773194722126,-95.2002739573653,-100.78704110576908,-106.04495788852061,-4.9,2.1
-110.92023904597929,-103.53862239661437,-106.02424035344836,-93.24015464889061,-86.56105762729909,-90.84208042680214,-102.55748495561711,-104.44828582123385,-97.51950976686147,-87.32073017615747,-89.35494691419409,-97.70841303536842,-100.11262582594028,-104.47172505412969,-4.9,2.1
-105.16123899399123,-106.34831171298791,-103.62328424489543,-98.34970677528713,-85.47538352327084,-85.23939977246472,-101.48991368924499,-98.56063083549695,-98.96488858955938,-89.28388769369374,-94.4772637137222,-101.42161989054536,-100.36674805927647,-103.54159991762444,-4.9,2.1
-108.14778509803304,-105.49238134272144,-101.0528468469446,-94.76446183070387,-87.37691338125433,-88.44021946753003,-96.56136370331302,-98.34520849898615,-95.93137176956199,-89.79059631842198,-92.65401713256905,-95.12962730802619,-106.00016855879386,-106.13382714370337,-4.9,2.1
